-0.004,0,0.44,-0.154,0.228,-0.435,1.064,-0.962,-0.078,1.885,0.195,-1.413,-0.444,1.075,-0.655,-0.487
-0.004,0.302,0.938,0.288,-0.226,0.059,1.064,-1.329,1.178,-0.921,2.097,0.514,-0.015,0.428,-0.655,0.138
-0.004,0.904,-0.057,1.17,-0.226,0.059,-0.649,1.235,1.178,-0.921,-0.566,0.996,-0.444,-0.219,0.899,2.016
-1.052,-1.204,-1.051,-0.595,-1.134,1.543,2.777,-1.329,0.341,-1.722,1.716,0.514,-1.3,-0.219,-1.432,0.138
-1.577,0,-2.543,-0.154,-1.588,0.059,-0.221,0.136,-0.916,-0.52,-0.185,0.032,-1.3,-0.219,-1.432,0.138
-1.052,-1.204,-0.554,-1.919,-0.68,-0.435,-0.221,-0.962,1.178,1.083,0.575,0.032,-0.444,-0.219,-0.267,-0.487
-1.052,0.302,-1.051,0.288,-1.134,0.059,2.349,-1.695,0.341,-0.52,1.716,0.032,-1.3,-0.219,-1.432,0.138
-0.004,0.603,-0.057,0.729,-0.226,0.059,0.208,-1.695,0.759,1.885,-0.185,-0.449,-1.3,-0.219,-1.044,-0.487
1.568,1.808,0.44,1.17,0.228,0.059,0.208,-0.962,0.759,1.484,-0.185,-0.449,-0.015,-0.219,0.51,-1.739
0.52,0.603,-0.057,0.729,-0.68,-1.919,1.921,-0.23,-0.497,0.682,2.097,-0.449,-0.015,1.075,-1.044,0.138
1.044,0.603,0.44,-0.154,-0.226,0.554,-0.649,0.136,0.341,0.682,-0.946,-0.931,0.413,-0.866,0.899,1.39
-0.528,0,-0.554,-0.154,0.228,0.554,-0.649,0.869,-0.078,-0.52,-0.185,0.032,-0.015,-0.219,0.122,-1.739
-0.528,-0.301,-1.051,-0.595,-0.226,0.059,-0.221,2.334,-1.754,-0.921,-0.185,-0.449,0.841,0.428,-1.432,0.138
-0.004,1.205,0.44,1.17,0.683,0.059,1.492,-0.596,0.341,-0.52,1.716,0.032,-0.444,2.368,-1.044,0.138
-1.052,-0.903,-1.051,-1.036,-0.68,1.048,-0.221,-0.23,-0.078,0.282,-0.946,-1.413,-0.444,-0.219,-0.655,0.138
0.52,0.603,0.938,0.288,0.228,0.059,-0.221,1.602,-0.497,-0.52,-0.185,0.032,-0.015,-0.219,-0.267,-0.487
2.092,0.904,1.435,-0.154,0.683,0.554,-0.221,-0.23,0.341,1.083,-1.707,0.032,1.27,-2.159,0.122,0.138
-0.528,0.302,-0.057,0.288,0.228,-0.435,1.064,-0.962,-0.916,-0.52,0.956,0.032,1.698,1.722,-1.432,0.138
-0.004,0,-0.057,0.288,-0.68,0.554,0.208,0.869,0.341,-1.322,0.575,0.514,-0.015,-0.866,0.51,1.39
-0.528,-0.903,-0.057,-1.036,-0.226,0.059,1.492,-0.962,-1.335,-0.921,0.956,0.032,1.27,1.722,-1.432,0.138
2.092,1.507,1.932,0.288,0.228,1.543,-1.077,-0.596,-0.497,1.885,-1.707,-0.449,0.841,-0.866,-1.432,-0.487
-1.052,-1.807,-1.549,-1.919,-1.134,-0.435,-0.221,0.503,2.016,-0.52,-0.185,2.922,-1.3,-0.219,0.122,0.764
-0.528,-0.301,-0.057,-0.595,-0.226,0.059,-0.221,-1.329,1.178,0.682,-0.185,0.032,-0.444,-0.219,-0.267,-0.487
-0.528,0.904,-0.554,1.17,1.137,-0.435,-0.221,1.235,-0.078,-0.52,-0.185,-0.449,-0.444,-0.219,1.287,0.764
-0.004,0.603,-0.554,-0.595,-0.68,0.554,0.208,-0.962,-0.497,1.484,-0.566,-0.931,-0.872,1.075,0.51,2.016
0.52,0.904,1.435,1.17,2.499,-0.435,-0.649,-0.23,-0.497,-0.921,-0.566,0.514,2.126,-0.866,1.676,0.138
-0.004,0.302,-0.057,0.288,-0.226,-1.424,-1.077,-1.329,1.597,-0.52,-1.707,1.477,-1.3,-0.866,-0.267,-0.487
-0.528,0.603,-0.554,0.729,-0.226,1.048,0.636,-0.596,-1.754,-0.921,2.097,0.032,-0.015,1.075,-1.044,0.138
-0.004,-0.903,-0.057,-1.478,-0.226,0.554,-0.649,0.503,-0.497,-0.921,0.195,0.032,2.126,-1.513,-0.655,-0.487
0.52,0.904,-0.057,1.17,0.228,-1.919,1.492,-0.962,-0.916,0.282,1.716,0.032,-0.444,1.722,-1.044,0.138
1.568,0.603,1.435,1.17,2.045,-0.435,0.208,-0.596,1.597,-0.119,0.195,0.514,-0.015,-0.219,1.676,-1.113
-1.052,-0.602,-1.051,-1.036,-1.134,-1.424,0.208,-0.23,0.759,1.083,0.956,1.959,-0.872,0.428,-0.655,-0.487
-1.052,-0.602,-1.051,-1.036,-1.134,-1.919,-1.505,-0.596,1.178,-2.524,-2.087,-0.449,-1.3,-0.866,-1.044,-1.113
-0.004,-0.602,-0.057,-0.595,-0.226,0.059,-0.649,0.503,0.341,-0.921,-0.185,0.996,-0.444,0.428,0.122,0.138
1.568,0,-0.057,2.494,0.228,0.059,0.208,0.136,-0.916,1.083,0.195,-0.449,-0.444,0.428,2.453,-1.113
0.52,0,0.44,-0.154,-0.226,0.554,0.208,-0.23,1.597,1.083,-1.327,0.032,-0.444,-1.513,0.122,1.39
0.52,0.603,-0.057,0.729,-0.226,-1.424,1.921,-1.329,-1.335,-0.119,1.336,-0.449,-0.015,1.075,-1.044,-0.487
0.52,-0.301,0.44,-0.154,1.137,-0.435,-0.221,-0.962,-0.078,-0.119,0.195,0.996,-0.015,-0.219,1.287,0.138
1.044,1.205,2.429,1.17,0.683,-0.435,1.064,-0.962,1.178,-0.921,2.097,0.514,0.841,1.075,0.122,-0.487
-0.528,0,-0.057,-0.154,-0.226,0.554,1.921,-0.962,-0.916,-1.322,1.336,0.514,0.413,2.368,-0.267,-0.487
0.52,1.205,0.44,1.17,0.228,0.554,-0.221,2.701,-1.335,-0.921,0.956,0.032,2.554,-1.513,-1.432,0.138
-0.528,1.205,-0.057,1.17,-1.134,0.554,3.205,-1.695,0.341,-0.52,1.716,0.032,-1.3,-0.219,-1.432,0.138
-0.004,0,-0.057,-0.154,0.228,0.059,-0.221,1.235,-0.078,-0.921,0.195,2.441,0.413,-0.866,0.122,0.138
0.52,0.904,0.938,1.17,1.591,1.048,-0.221,-0.596,-0.078,0.282,-0.566,-0.931,-0.444,-0.219,0.51,0.764
-0.004,-0.903,0.44,-1.036,0.228,-0.435,-0.649,-0.596,-0.497,0.682,0.956,0.514,1.698,-1.513,-0.655,0.764
1.044,0.603,1.435,0.288,1.137,-0.435,-0.221,1.235,0.341,-0.52,-0.566,-0.449,-0.015,-0.219,-0.267,0.764
0.52,-0.602,0.44,-0.595,0.228,0.554,-0.649,0.503,-0.078,-0.52,0.195,0.032,2.126,-1.513,-0.655,-0.487
1.568,0.603,2.429,0.288,0.683,-1.424,1.064,-0.596,-0.497,0.682,0.956,0.514,1.698,-0.866,-0.655,-0.487
1.568,2.41,0.938,1.17,0.228,0.059,-1.077,-0.23,-0.078,1.484,0.956,1.477,-0.015,0.428,0.899,0.764
0.52,-0.301,0.44,0.729,0.683,0.059,-0.221,-0.23,0.759,-0.52,-0.185,-0.449,-0.015,-0.219,1.676,0.138
-0.528,0,-0.554,-0.154,-0.68,0.059,-0.221,-0.23,3.273,0.282,-0.185,0.032,-1.3,-0.219,1.676,0.138
-1.052,-1.807,-1.549,-1.919,-1.134,0.554,-0.649,0.503,0.341,-0.921,-0.566,0.514,-0.872,-0.866,0.51,1.39
1.568,0.904,-0.057,-0.154,0.228,0.059,0.208,-0.23,-0.497,0.682,-0.566,0.514,-0.015,-0.219,2.064,2.016
-0.528,-0.301,-0.554,-0.595,-0.68,0.059,-0.221,0.869,-0.078,0.682,-0.185,0.514,-0.015,-0.219,-0.267,0.138
2.092,1.507,0.938,0.729,0.228,0.554,-1.077,-0.23,1.597,0.682,-0.566,0.514,-0.015,-0.866,2.064,1.39
1.568,0.904,0.44,0.288,-0.226,1.048,0.636,0.503,-0.497,-0.921,1.336,-0.931,1.27,2.368,-0.267,0.138
0.52,-0.602,0.44,0.729,-0.226,0.059,-0.221,1.602,1.178,-0.52,-0.185,0.032,-0.015,-0.219,0.122,0.138
0.52,0,0.44,0.729,0.683,0.554,0.208,0.869,-0.497,-0.921,-0.185,0.996,-0.015,-0.219,0.122,0.138
2.616,1.205,0.938,0.288,-0.226,0.554,0.636,0.503,-0.497,1.484,-1.327,-1.413,0.841,1.075,0.122,0.138
-0.004,0.302,-0.057,0.288,0.228,0.059,-0.221,2.701,-1.754,-0.921,-0.185,0.032,0.841,-0.219,-1.432,0.138
0.52,0,0.44,1.17,1.137,1.048,0.208,0.503,-1.335,-1.722,0.575,0.996,-0.015,0.428,1.287,1.39
1.044,0.603,-0.057,-0.595,-0.68,-0.435,1.064,0.136,-0.916,1.083,-0.566,-1.413,0.841,0.428,0.122,0.138
-0.528,-1.506,-0.057,-1.036,-0.226,-0.93,1.492,-0.596,-1.335,-0.119,0.956,0.514,2.126,3.015,-1.044,0.138
-0.004,0,-0.057,-0.154,0.228,1.048,-0.221,0.136,1.178,-0.52,-0.185,-1.413,-0.444,-0.219,0.899,0.764
1.568,0.904,1.435,-0.154,0.228,-0.435,0.208,-0.962,1.178,1.083,-0.185,0.514,0.413,-0.866,0.122,-1.113
-0.004,0,-0.057,-0.154,-0.226,0.059,-0.221,0.869,0.341,-0.52,-0.185,-0.449,-0.444,-0.219,-0.267,0.138
0.52,1.205,-0.057,1.17,-0.68,0.554,-1.077,3.433,-0.078,-0.921,2.858,0.032,-0.015,0.428,-1.432,0.138
-0.004,0.904,-0.057,0.729,-0.226,-0.93,-1.934,0.869,0.759,-2.524,-1.707,-1.894,-0.872,-1.513,-1.044,-1.739
-1.052,-0.301,-1.051,-0.595,-1.588,1.048,1.064,-0.962,-1.335,-0.921,2.097,0.032,-0.872,1.722,-1.432,0.138
0.52,1.205,0.44,1.17,-0.226,0.554,0.636,-1.329,0.759,2.286,-0.566,-0.931,-1.3,0.428,-1.044,0.138
1.568,0.603,2.429,0.288,2.045,2.038,-0.649,-0.596,0.759,0.682,-1.707,-0.931,0.841,-0.866,0.122,1.39
-1.577,-2.108,-2.046,-2.36,-1.588,0.059,0.208,1.968,-1.754,-0.52,-0.566,0.032,-0.444,-0.219,-1.432,0.138
-1.052,-0.903,-1.051,-1.036,-1.134,0.059,-0.649,-1.695,0.759,1.885,0.195,0.996,-1.3,-0.219,-1.044,0.138
1.568,0.904,0.938,1.17,0.228,-1.424,1.492,-0.962,-0.497,-0.119,1.716,-0.449,0.841,1.722,-1.044,-0.487
1.044,0.603,-0.057,-0.154,-0.68,0.554,-1.934,-0.23,-0.497,-0.52,-1.707,-0.449,-0.015,-1.513,0.51,0.138
-0.004,-1.506,-0.554,-1.036,0.228,0.554,-0.221,0.136,0.341,-0.52,-0.185,-0.931,0.841,-0.219,0.899,1.39
-0.528,-0.301,-0.057,1.17,1.591,0.554,0.636,0.136,-2.173,-0.119,0.195,-0.931,0.841,1.075,0.51,0.138
-0.004,0,-0.554,-0.154,-0.226,0.059,-1.077,3.067,-0.078,-0.52,1.716,0.032,-0.015,0.428,-1.432,0.138
-0.528,-0.301,-0.057,-0.595,-0.68,0.059,1.921,-0.962,-0.916,-0.921,1.716,0.032,-0.444,1.075,-1.044,0.138
0.52,0.302,-0.057,0.288,-0.68,-2.414,1.492,0.503,-0.497,1.885,2.097,0.032,-0.444,1.075,-1.044,-0.487
0.52,0.904,-0.057,1.17,-0.226,-1.919,1.492,-0.962,-0.916,0.282,1.716,0.032,-0.015,1.722,-1.044,-0.487
-0.528,0.302,-0.057,0.288,-0.226,2.532,-1.934,-0.596,-1.335,1.083,-2.087,0.514,-0.444,-1.513,-0.655,0.764
1.044,0.603,1.435,0.729,1.137,1.048,0.636,0.136,-0.497,-0.921,-0.566,-0.449,-0.015,0.428,2.453,-1.739
1.568,2.109,0.938,1.17,0.228,1.543,-1.505,0.136,-0.078,1.885,-1.327,0.996,0.841,-0.866,0.122,0.764
0.52,0,-0.554,2.053,0.228,-0.435,0.636,0.136,-0.916,1.484,0.195,-0.931,-0.015,0.428,2.453,-1.113
0.52,-0.301,0.938,-0.154,2.045,0.059,-0.221,-0.23,-0.497,-0.52,-0.185,0.032,2.983,-0.219,0.51,-1.113
1.568,0.904,-0.057,-0.154,-0.226,0.059,0.208,0.136,-0.078,0.282,-0.566,-0.931,0.413,0.428,0.51,0.138
-0.004,0,0.44,-0.154,0.228,1.543,-1.077,-0.23,0.341,0.682,-1.707,-0.449,-0.015,-0.219,-0.267,0.764
0.52,-0.301,0.938,1.17,-0.68,0.059,-0.221,0.136,-0.497,-0.52,-0.185,0.032,-0.015,-0.219,0.122,0.138
1.568,0.603,1.435,0.288,0.683,-0.93,0.636,-1.329,1.178,0.282,1.336,-1.413,-0.015,1.722,0.122,-2.365
-1.052,-1.807,-0.554,-1.478,-0.68,1.048,1.492,-0.596,-1.335,-1.322,0.956,0.032,0.841,1.722,-1.432,0.138
